Name,Set code,Language,Quantity
Kodama's Reach,OTC,de,4
Konda's Hatamoto,CHK,de,1
Kor Haven,NEM,de,1
"Korlessa, Scale Singer",CLB,de,1
Kraken's Eye,M12,de,3
Krark-Clan Grunt,MRD,de,1
Krark-Clan Shaman,MRD,de,1
Krile Baldesion,FIC,en,2
Krotiq Nestguard,TDM,de,1
Krovikan Whispers,CSP,de,1
Krydle of Baldur's Gate,AFR,de,1
Krydle of Baldur's Gate,AFR,en,1
"Kwende, Pride of Femeref",MUL,en,1
"Kykar, Zephyr Awakener",FDN,de,1
Lace with Moonglove,CN2,de,1
"Lae'zel, Vlaakith's Champion",CLB,de,1
Lammastide Weave,LRW,de,1
Lander,TEOE,de,23
"Landroval, Horizon Witness",LTR,en,1
Lantern Bearer // Lanterns' Lift,INR,de,1
Lantern Kami,CHK,de,1
Lantern of Revealing,CLB,de,2
Lapis Orb of Dragonkind,CLB,de,1
Larval Scoutlander,EOE,de,1
Laser Screwdriver,WHO,de,1
Lash Out,CMD,de,1
Lashwhip Predator,EOE,de,3
Last Gasp,RVR,de,1
Last March of the Ents,LTR,de,1
Lat-Nam Adept,BRO,de,1
Lat-Nam's Legacy,CST,de,2
Latchkey Faerie,ZNC,de,1
"Lathril, Blade of the Elves",FDN,de,1
Laughing Mad,FIN,de,1
Lava Axe,M19,de,4
Lava Spike,MMA,de,1
Lavaclaw Reaches,UMA,de,1
Leaden Myr,HOP,de,1
Leather Armor,AFR,de,1
Leave No Trace,RAV,de,1
Legions to Ashes,FIC,de,1
Leonin Battlemage,DST,de,1
Leonin Bola,DST,de,2
Leonin Elder,MRD,de,2
Leonin Skyhunter,FDN,de,2
Leonin Squire,5DN,de,3
Leonin Surveyor,DFT,de,3
Leonin Vanguard,FDN,de,1
Lethal Scheme,FIC,en,1
Leyline of Hope,DSK,en,1
Leyline of Lightning,GPT,de,1
Life of Toshiro Umezawa // Memory of Toshiro,NEO,en,1
Lifecreed Duo,BLB,de,1
Lifted by Clouds,CHK,de,2
Light of Judgment,FIN,de,1
Light the Way,NEO,en,1
Lightfoot Technique,TDM,de,1
Lightning Bolt,CLB,de,2
Lightning Elemental,M12,de,4
Lightning Greaves,DRC,de,1
Lightning Strike,DFT,de,3
Lightshell Duo,FDN,de,3
Lightshield Parry,DFT,de,1
Lightstall Inquisitor,EOE,de,1
Lightwheel Enhancements,DFT,de,1
Lilysplash Mentor,BLB,de,1
Lingering Souls,FIC,en,1
Liquimetal Coating,BRR,de,1
Liquimetal Torque,BRC,de,1
Lithobraking,EOE,de,1
Lithoform Engine,BRC,de,1
"Livaan, Cultist of Tiamat",CLB,de,1
Lizard Blades,NEO,en,1
Llanowar Elves,FDN,de,2
Loaming Shaman,RVR,de,1
Lobelia Sackville-Baggins,LTR,en,1
"Locke, Treasure Hunter",FIC,de,1
Locust Spray,DFT,de,2
"Lolth, Spider Queen",AFR,de,1
Lonely Arroyo,OTJ,de,4
Lonely Sandbar,EOC,de,1
Long List of the Ents,LTR,en,1
Long River Lurker,BLB,de,1
Long-Forgotten Gohei,MM2,de,1
Long-Range Sensor,EOC,de,1
Longstalk Brawl,BLB,de,1
Looming Shade,M10,de,2
"Loot, the Pathfinder",DFT,de,1
Loporrit Scout,FIN,de,1
Loran's Escape,BRO,de,1
"Losheel, Clockwork Scholar",CMM,de,1
Lost in Space,EOE,de,3
"Lotho, Corrupt Shirriff",LTR,en,1
Lotusguard Disciple,DFT,de,3
Loxodon Gatekeeper,RAV,de,1
Loxodon Mystic,DST,de,1
Loxodon Surveyor,DFT,de,3
Loxodon Warhammer,ONC,de,1
Lucent Liminid,FUT,de,1
"Lulu, Loyal Hollyphant",CLB,de,3
Lumbering Worldwagon,DFT,de,1
Lumberknot,INR,de,1
Luminarch Ascension,A25,en,1
Luminous Broodmoth,BLC,de,1
Luminous Rebuke,FDN,de,1
Lunar Insight,FDN,de,1
Lure,8ED,de,1
Lure,IMA,de,1
Lurebound Scarecrow,SHM,de,1
Lurking Green Dragon,CLB,de,1
Lurking Roper,AFR,en,1
Lux Artillery,EOC,de,1
Lux Cannon,EOC,de,1
Luxknight Breacher,EOE,de,3
Luxury Suite,CLB,de,1
Lyse Hext,FIC,en,1
Maalfeld Twins,FDN,de,1
"Mabel, Heir to Cragflame",BLB,de,1
Mabel's Mettle,BLB,de,2
Macabre Waltz,FDN,de,2
Macabre Waltz,ORI,de,3
Machinate,DST,de,2
Machine God's Effigy,BRC,de,1
Magewright's Stone,RVR,de,1
Maggot Carrier,8ED,de,1
Magic Damper,FIN,de,4
Magic Pot,FIN,de,1
Magitek Armor,FIN,de,1
Magitek Infantry,FIN,de,4
Magmakin Artillerist,DFT,de,2
Magmatic Core,CSP,de,1
Magnigoth Sentry,FDN,de,1
Magus of the Tabernacle,PLC,de,1
"Mahadi, Emporium Master",CLB,de,2
Mahamoti Djinn,UMA,de,1
Make a Stand,CMR,en,1
Make Your Move,FDN,de,1
Malach of the Dawn,PLC,de,1
Malboro,FIN,de,2
Mammoth Bellow,TDM,de,1
Mana Leak,9ED,de,2
Manifold Key,CLB,de,1
Manifold Mouse,TBLB,de,1
Manor Gate,CLB,de,1
Mantle of Leadership,PLC,de,2
Mantle of the Ancients,PIP,de,1
Marauding Blight-Priest,FDN,de,1
Marauding Mako,DFT,de,2
Marble Diamond,CLB,de,3
March from the Black Gate,LTR,en,1
March from the Tomb,BFZ,de,1
March of Progress,BRC,de,1
Marching Duodrone,CLB,de,2
Mardu Devotee,TDM,de,1
Marionette Master,AFC,de,1
Mark of Eviction,RAV,de,1
Mark of the Rani,TWHO,de,3
Marshal of Zhalfir,MOM,en,1
Marshals' Pathcruiser,DFT,de,2
Martial Coup,BLC,en,1
Martyr of Ashes,CSP,de,2
Martyr of Frost,JVC,de,1
Martyr of Sands,UMA,de,1
Martyr of Spores,CSP,de,1
Mass of Ghouls,FUT,de,1
Master Chef,CLB,de,3
Master of Etherium,MOC,de,1
Master Transmuter,BRC,de,1
Masterwork of Ingenuity,PIP,de,1
"Matoya, Archon Elder",FIN,de,1
Maximum Overdrive,DFT,de,2
"Mazzy, Truesword Paladin",CLB,de,1
Mechan Assembler,EOE,de,2
Mechan Navigator,EOE,de,2
Mechan Shieldmate,EOE,de,3
Mechanized Production,PIP,en,1
Mechanozoa,EOE,de,4
Medicine Runner,SHM,de,1
Meeting of Minds,MOM,en,1
Megaton's Fate,PIP,de,1
Megrim,DPA,de,1
Melded Moxite,EOE,de,3
Meltstrider Eulogist,EOE,de,1
Meltstrider's Gear,EOE,de,2
Meltstrider's Resolve,EOE,de,1
Memnarch,ARC,de,1
Memorial Team Leader,EOE,de,1
Memories Returning,FIN,de,1
Memory Sluice,SHM,de,1
"Mendicant Core, Guidelight",DFT,de,1
Mending Hands,9ED,de,2
"Meneldor, Swift Savior",LTR,en,1
Mental Modulation,EOE,de,3
Merciless Repurposing,MOM,en,1
Merfolk Thaumaturgist,PLC,de,1
Meriadoc Brandybuck,LTR,de,2
Meriadoc Brandybuck,LTR,en,1
Metal Fatigue,DST,de,2
Metalwork Colossus,BRC,de,1
Meteor Golem,FIC,de,1
Meticulous Artisan,TDM,de,3
Metropolis Reformer,MAT,en,1
Michiko's Reign of Truth // Portrait of Michiko,NEO,en,1
Midnight Covenant,CHK,de,1
Midnight Crusader Shuttle,WHO,de,1
Midnight Mangler,DFT,de,2
Might of Oaks,9ED,de,1
Might of the Meek,BLB,de,1
Mightstone's Animation,BRO,de,1
Migrating Ketradon,DFT,de,1
"Miirym, Sentinel Wyrm",CLB,de,1
Mild-Mannered Librarian,FDN,de,3
Military Discipline,BRO,de,2
Millikin,FIC,de,1
Mimic,AFR,en,1
Minamo Sightbender,DDI,de,2
Minamo's Meddling,BOK,de,1
Minas Tirith,LTR,en,1
Mind Drill Assailant,BLB,de,1
Mind Rot,W16,de,1
Mind Stone,BRC,de,1
Mind Stone,CLB,de,1
Mind Stone,DSC,de,1
Mind Stone,FIC,de,1
Mindblaze,CHK,de,1
Mindless Automaton,EOC,de,1
Mindmoil,RAV,de,1
Mine Worker,BRO,de,1
Minimus Containment,CLB,de,1
Minister of Impediments,DIS,de,5
"Minthara, Merciless Soul",CLB,de,3
"Minwu, White Mage",FIN,de,1
Mire Boa,TSR,de,2
Mirkwood Spider,LTR,de,1
Mirrodin's Core,CNS,de,1
Mirror Box,NEO,en,1
Mirror-Shield Hoplite,MOM,en,1
Mirrormere Guardian,LTR,de,1
Mirrorworks,BRC,de,1
Mischievous Mystic,FDN,de,2
Mischievous Pup,FDN,de,1
"Mishra, Eminent One",BRC,de,1
Mishra's Bauble,BRR,de,1
Mishra's Juggernaut,BRO,de,1
Mishra's Onslaught,BRO,de,1
Mishra's Research Desk,BRO,de,1
Mishra's Warform,TBRC,de,1
Missy,WHO,de,1
Mist Raven,INR,de,1
Mistblade Shinobi,PCA,de,3
Mister Gutsy,PIP,de,1
Mistral Charger,EMA,de,2
Mistvault Bridge,MH2,de,2
"Mm'menon, Uthros Exile",EOE,de,1
Mnemonic Sphere,BRC,de,1
Mnemonic Sphere,NEO,en,1
Mocking Sprite,FDN,de,2
Modify Memory,CLB,de,1
"Mog, Moogle Warrior",FIC,de,1
"Moira Brown, Guide Author",PIP,de,1
Mold Folk,CLB,de,1
Molecular Modifier,EOE,de,2
Molt Tender,DFT,de,1
Molten Rain,MRD,de,1
Moment of Craving,FDN,de,1
Moment of Triumph,FDN,de,1
Momentum Breaker,DFT,de,1
Monastery Messenger,TDM,de,2
Monastery Messenger,TDM,en,1
Monk's Fist,FIN,de,2
Monoist Circuit-Feeder,EOE,de,2
Monoist Sentry,EOE,de,1
Monument to Endurance,DFT,de,1
Moogle,TFIN,de,8
Moogle,TFIN,en,2
Moon-Blessed Cleric,AFR,en,2
Moonglove Changeling,MOR,de,1
Moonglove Extract,IMA,de,1
Moonlight Bargain,C18,de,1
Moonlit Meditation,EOE,de,1
Moonrise Cleric,BLB,de,1
Morbid Opportunist,FIC,de,1
Mordor Muster,LTR,de,1
Morgul-Knife Wound,LTR,en,1
Mortify,FIC,de,1
Mosquito Guard,DDF,de,1
Moss Diamond,CLB,de,1
Moss Kami,CHK,de,2
Mossfire Valley,PIP,de,1
Mothrider Samurai,CHK,de,2
Mourning Thrull,RVR,de,1
Moxite Refinery,EOC,de,1
"Mu Yanling, Wind Rider",DFT,de,1
Mudflat Village,BLB,de,1
Munitions,TEOE,de,4
Muraganda Raceway,DFT,de,1
Murder,CLB,de,2
Murderous Rider // Swift End,FIC,en,1
Mutant Surveyor,DFT,de,1
Mutinous Massacre,EOE,de,1
"Muzzio, Visionary Architect",BRC,de,1
Mycosynth Wellspring,BRC,de,1
Myr,TBRC,de,5
Myr Adapter,MRD,de,2
Myr Battlesphere,M3C,de,1
Myr Landshaper,DST,de,3
Myr Moonvessel,DST,de,2
Myr Quadropod,5DN,de,1
Myriad Landscape,BRC,de,1
Mysidian Elder,FIN,de,2
Mystic Archaeologist,FDN,de,1
Mystic Melting,CSP,de,1
Mystic Monastery,EOC,de,1
Mystic Monastery,TDM,de,1
Mystic Restraints,CHK,de,3
Mystifying Maze,EOS,de,1
"Nahiri, the Lithomancer",CMM,en,1
Namazu Trader,FIN,de,1
Nanoform Sentinel,EOE,de,2
"Narset, Jeskai Waymaster",TDM,de,1
"Narset, Jeskai Waymaster",TDM,en,1
Narset's Rebuke,TDM,de,1
Nasty End,LTR,de,1
Naturalize,9ED,de,1
Nature's Embrace,VOW,de,1
Nature's Lore,CLB,de,1
Nature's Rhythm,TDM,de,1
Navigation Orb,CLB,de,1
Nazgûl,LTR,de,1
Nebula Dragon,EOE,de,4
Necrogen Spellbomb,MRD,de,1
Nectar Faerie,LRW,de,1
Needlepeak Spider,TSR,de,2
Negate,MOM,en,1
Nemesis Mask,DST,de,1
Nemesis Phoenix,CLB,de,2
Nessian Hornbeetle,FDN,de,1
Nettling Curse,DIS,de,1
Neurok Familiar,MRD,de,1
Neurok Prodigy,DST,de,1
Neurok Stealthsuit,5DN,de,1
Neverwinter Dryad,AFR,de,1
Neverwinter Dryad,AFR,en,1
New Horizons,FDN,de,1
Night Market,DFT,de,1
Night's Whisper,FIC,de,1
Nightguard Patrol,RAV,de,1
Nightshade Peddler,AVR,en,1
Nihil Spellbomb,BRC,de,1
Nim Devourer,MRD,de,1
Nimble Hobbit,LTR,de,1
Nimble Thopterist,DFT,de,3
Nimbleclaw Adept,CLB,de,2
Nimrodel Watcher,LTR,de,1
Nimrodel Watcher,LTR,en,1
Nine-Ringed Bo,CHK,de,1
Ninja of the Deep Hours,C18,de,3
Ninja's Kunai,NEO,en,1
"Niv-Mizzet, Visionary",FDN,de,2
"Nivix, Aerie of the Firemind",DDJ,de,1
No-Dachi,CHK,de,1
Noble Heritage,CLB,de,1
Noble's Purse,CLB,de,1
Nomad Outpost,FIC,de,1
Nomad Outpost,TDM,de,1
"Norika Yamazaki, the Poet",NEO,en,1
Norwood Ranger,9ED,de,4
Nothic,CLB,de,2
Nourish,DST,de,1
Nova Hellkite,EOE,de,1
"Novijen, Heart of Progress",C21,de,1
Noxious Gearhulk,DSC,de,1
Nutrient Block,EOE,de,2
Oakgnarl Warrior,DDR,de,2
Oakhollow Village,BLB,de,1
Oblivion Stone,BRC,de,1
Oblivion Stone,CM2,de,1
Observed Stasis,FIC,en,1
Ocular Halo,DIS,de,4
"Odric, Lunarch Marshal",INR,de,1
Offer Immortality,FDN,de,1
Ogre Gatecrasher,DIS,de,1
Ogre Savant,DDJ,de,2
Ogre-Head Helm,NEO,en,1
"Oji, the Exquisite Blade",CLB,de,3
Oketra's Monument,DMC,en,1
Okiba Reckoner Raid // Nezumi Road Captain,NEO,en,1
Olog-hai Crusher,LTR,de,1
Ominous Cemetery,WHO,de,1
Omnibian,GK2,de,1
One with the Machine,DRC,de,1
Oni-Cult Anvil,BRC,de,1
Ooze Patrol,DFT,de,1
Opt,FDN,de,1
"Oran-Rief, the Vastwood",BLC,en,1
Orbital Plunge,EOE,de,3
Orc Army,TLTR,en,3
Orcish Artillery,8ED,de,1
Order of the Mirror // Order of the Alabaster Host,MOM,en,1
Order of the Sacred Bell,9ED,de,1
Oreplate Pangolin,EOE,de,3
Organic Extinction,EOC,de,1
Ornithopter,10E,de,2
Ornithopter,BRR,de,1
Orochi Ranger,CHK,de,1
Orzhov Basilica,BRC,de,1
Orzhov Euthanist,RVR,de,1
Orzhov Guildmage,CLU,de,1
Orzhov Signet,BRC,de,1
"Orzhova, the Church of Deals",GPT,de,1
Osseous Exhale,TDM,de,1
Outpace Oblivion,DFT,de,2
Overrule,DDI,de,2
Overrun,FDN,de,1
Overwhelming Encounter,CLB,de,1
Overwhelming Remorse,BRO,de,1
Ovinize,PLC,de,1
Owlbear Shepherd,CLB,de,3
Oxidda Golem,JVC,de,1
Pacifism,BBD,de,1
Pacifism,FDN,de,1
Pack Guardian,INR,de,1
Pactdoll Terror,DFT,de,1
"Padeem, Consul of Innovation",BRC,de,1
Pain for All,EOE,de,1
Pain Magnification,DIS,de,1
Painful Quandary,FDN,de,1
Palace Jailer,FIC,de,1
Paladin of Prahv,DDG,de,1
Paladin's Arms,FIN,de,2
Palliation Accord,DIS,de,1
Pallid Mycoderm,TSR,de,2
Papalymo Totolymo,FIC,en,1
Paradise Mantle,MMA,de,1
Parasitic Impetus,CLB,de,1
Pariah's Shield,RVR,de,1
Part the Veil,CHK,de,1
Passageway Seer,CLB,de,1
Patchwork Automaton,NEO,en,1
Patchwork Banner,BLB,de,2
Path of Ancestry,DRC,de,3
Path of Ancestry,FIC,de,1
Path of Ancestry,FIC,en,1
Path of Ancestry,PIP,de,1
Path to Exile,PIP,de,1
Patrolling Peacemaker,EOC,de,1
Patron of the Valiant,CMR,en,1
Pearl Medallion,MH3,en,1
Pearl of Wisdom,BLB,de,1
Pearl Shard,MRD,de,1
Pedal to the Metal,DFT,de,1
Peel from Reality,RAV,de,2
Peerless Samurai,NEO,en,1
Pegasus Guardian // Rescue the Foal,CLB,de,1
Pelargir Survivor,LTR,de,1
Penregon Strongbull,BRO,de,1
Pentad Prism,EOC,de,1
Perception Bobblehead,PIP,de,1
Peregrin Took,LTR,de,1
Perforating Artist,FDN,de,1
Perigee Beckoner,EOE,de,3
Perilous Snare,DFT,de,1
Persistent Marshstalker,BLB,de,1
Petals of Insight,MMA,de,1
Petrahydrox,RVR,de,4
Phalanx Vanguard,BRO,de,1
Phantom Warrior,BBD,de,2
Phantom Wings,BOK,de,2
Phobian Phantasm,CSP,de,1
Phoenix Down,FIN,de,1
Phyrexian Metamorph,EOC,de,1
Phyrexian Myr,TBRC,de,1
Phyrexian Pegasus,MOM,en,1
Phyrexian Rebirth,MOC,de,1
Piercing Exhale,TDM,de,1
Piercing Light,VOW,de,1
Pilfer,FDN,de,2
Pillar of the Paruns,2X2,de,1
Pillory of the Sleepless,GPT,de,1
Pilot,TDFT,de,3
Pinecrest Ridge,CHK,de,1
Pinnacle Emissary,EOE,de,1
Pinnacle Kill-Ship,EOE,de,3
Pinnacle Starcage,EOE,de,1
Pious Kitsune,CHK,de,2
Pip-Boy 3000,PIP,de,1
Pippin's Bravery,LTR,de,1
Piracy Charm,TSR,de,1
Pirate's Cutlass,FDN,de,1
Pit Automaton,DFT,de,1
Pitiless Plunderer,FIC,de,1
Pixie Guide,AFR,en,2
Planar Ally,AFR,en,1
Plasma Bolt,EOE,de,3
Plasma Elemental,5DN,de,1
Plow Through,DFT,de,1
Plumecreed Mentor,BLB,de,1
Plumes of Peace,DIS,de,3
Plummet,AFR,de,1
Poison the Blade,CLB,de,1
Polis Crusher,THS,en,1
Popular Entertainer,CLB,de,2
Porphyry Nodes,TSR,de,2
Port Town,FIC,en,1
Portable Hole,AFR,en,1
Portent,CST,de,2
Pothole Mole,DFT,de,3
Poultice Sliver,TSR,de,2
Powerstone,TBRO,de,8
Powerstone Fracture,BRO,de,1
"Prahv, Spires of Order",DIS,de,3
Prairie Stream,DRC,de,1
Prairie Stream,FIC,en,1
Prava of the Steel Legion,ONC,en,1
Prayer of Binding,FDN,de,1
Pre-War Formalwear,PIP,de,1
Predatory Impetus,CLB,de,1
Preeminent Captain,M15,de,1
Preordain,BRC,de,1
Preposterous Proportions,FDN,de,1
"Preston Garvey, Minuteman",PIP,de,1
Prickly Boggart,MOR,de,1
Pride of the Road,DFT,de,2
Prideful Parent,FDN,de,2
Priest of Fell Rites,FIC,de,1
Primal Vigor,C13,en,1
Primeval Light,GPT,de,1
Primeval Shambler,8ED,de,1
Prishe's Wanderings,FIN,de,5
Pristine Talisman,C21,en,1
Prized Statue,CLB,de,1
Prodigy's Prototype,NEO,en,1
Propaganda,FIC,en,1
Propaganda,M3C,de,1
Proper Burial,DIS,de,1
Prophetic Prism,BRC,de,1
Prosperous Thief,NEO,en,1
Prowcatcher Specialist,DFT,de,3
Psychic Impetus,CLB,de,1
Psychic Puppetry,CHK,de,2
Psychic Whorl,BLB,de,2
Psychotic Fury,DIS,de,2
Psychotrope Thallid,PLC,de,1
Pteron Ghost,DST,de,1
Pull from Tomorrow,EOC,de,1
Pull Through the Weft,EOE,de,2
Pull Under,CHK,de,4
Pulling Teeth,MOR,de,1
Pulsar Squadron Ace,EOE,de,3
Puppeteer,9ED,de,2
PuPu UFO,FIN,de,1
Pure // Simple,DIS,de,1
Puresteel Paladin,PIP,de,1
Purge,DST,de,1
Purple Worm,AFR,en,1
Push the Limit,DFT,de,1
Pyrohemia,CMA,de,1
Pyromatics,GK1,de,3
Quakestrider Ceratops,FDN,de,1
Quarrel's End,LTR,de,1
Quick Study,FDN,de,1
Quick-Draw Katana,FDN,de,3
"Quickbeam, Upstart Ent",LTR,de,2
"Quickbeam, Upstart Ent",LTR,en,1
Quickchange,RAV,de,3
Quiet Purity,CHK,de,1
Qumulox,MM2,de,2
"Rabanastre, Royal City",FIN,de,1
Rabbit,TFDN,de,2
Raccoon,TFDN,de,1
"Radha, Heir to Keld",TSR,de,1
Radiant Lotus,DFT,de,1
Radiant Strike,EOE,de,3
Radiant Summit,EOC,de,1
Radiation,TPIP,de,4
Rag Dealer,CHK,de,1
Ragged Veins,CHK,de,2
Raging Redcap,FDN,de,1
"Ragost, Deft Gastronaut",EOE,de,1
Rain of Blades,M13,de,1
Rain of Embers,RAV,de,1
Rainveil Rejuvenator,TDM,de,2
Raised by Giants,CLB,de,3
Rakdos Carnarium,BRC,de,1
Rakdos Carnarium,CLU,de,1
Rakdos Guildmage,RVR,de,1
Rakdos Ickspitter,DIS,de,1
Rakdos Pit Dragon,RVR,de,1
Rakdos Signet,BRC,de,1
Rakshasa's Bargain,TDM,de,1
Rampant Growth,9ED,de,2
Rancor,PIP,de,1
Random Encounter,FIN,de,1
Ranger's Hawk,AFR,en,1
Ranger's Longbow,AFR,en,1
Rangers' Refueler,DFT,de,1
Rapacious Dragon,FDN,de,1
Rasaad yn Bashir,CLB,de,2
"Rassilon, the War President",WHO,de,1
Rathi Dragon,9ED,de,1
Rathi Trapper,TSR,de,1
Ravenous Amulet,FDN,de,1
Ravenous Sailback,MOM,en,1
Ravine Raider,BLB,de,1
Ravnica at War,WAR,de,1
Ray of Frost,AFR,de,1
Rayblade Trooper,EOE,de,1
Raze to the Ground,BRO,de,1
Razor Barrier,DDF,de,1
Razor Golem,DST,de,1
Razorgrass Ambush // Razorgrass Field,MH3,en,1
Razorgrass Screen,5DN,de,1
Razortide Bridge,EOC,de,1
Razortide Bridge,MH2,de,1
Reach Through Mists,DDS,de,2
Reality Acid,TSR,de,1
Reanimate,FIC,de,1
Reap and Sow,DST,de,1
Reaper's Scythe,FIC,en,1
Reassembling Skeleton,FDN,de,2
Rebuff the Wicked,TSR,de,1
Rebuking Ceremony,DST,de,1
Reckless Barbarian,CLB,de,2
Reckless Scholar,INR,de,1
Reckless Velocitaur,DFT,de,1
Reckoner's Bargain,NEO,en,1
Recruitment Drive,CLB,de,1
Recruitment Officer,BRO,de,1
Red Dragon,AFR,de,2
Red Dragon,AFR,en,1
Red Tiger Mechan,EOE,de,3
Rediscover the Way,TDM,de,2
Reef Roads,DFT,de,1
Reflex Sliver,TSR,de,1
Refute,FDN,de,1
Regeneration,9ED,de,1
Regent's Authority,NEO,en,1
Regress,MRD,de,1
Reigning Victor,TDM,de,2
Reinforced Ronin,NEO,en,2
Reinforcements,CST,de,1
Reito Lantern,CNS,de,1
Rejoin the Fight,FIC,de,1
Relentless X-ATM092,FIN,de,1
Relic of Legends,FIC,en,1
Relic of Progenitus,BRC,de,1
Reliquary Tower,BRC,de,1
Reliquary Tower,DSC,de,1
Relm's Sketching,FIN,de,1
Remnant Elemental,EOE,de,2
Remove Soul,10E,de,5
"Renari, Merchant of Marvels",CLB,de,1
Rend Spirit,CHK,de,1
Renegade Silent,WHO,de,1
Reno and Rude,FIN,de,1
Repeal,CLU,de,3
Reprieve,LTR,de,1
Reputable Merchant,TDM,de,1
Requisition Raid,OTJ,en,1
Reroute,RAV,de,1
Reroute Systems,EOE,de,1
Rescue Skiff,EOE,de,1
Resolute Reinforcements,FDN,de,1
Resourceful Defense,EOC,de,1
Resplendent Angel,LCI,en,1
Resplendent Marshal,KHM,de,1
Restless Bones,GPT,de,1
Retract,DST,de,1
Retrieve the Esper,FIN,de,1
Return to Action,NEO,en,1
Revel of the Fallen God,JOU,en,1
Revenge of the Rats,FDN,de,1
Reverberating Summons,TDM,de,1
Reverse Damage,9ED,de,1
Revive the Shire,LTR,de,2
Ride's End,DFT,de,2
Ridged Kusite,TSR,de,1
Rig for War,EOE,de,3
Righteous Authority,C18,en,1
Righteous Valkyrie,KHM,en,1
Riling Dawnbreaker // Signaling Roar,TDM,de,1
Rimebound Dead,CSP,de,2
Rimeshield Frost Giant,AFR,de,1
Ring of the Lucii,FIN,de,1
Ringwraiths,LTR,de,1
Riot Spikes,GK2,de,3
Ripclaw Wrangler,DFT,de,2
Ripples of Potential,EOC,de,1
Rise from the Tides,INR,de,1
Rise from the Wreck,DFT,de,2
Rise of the Dark Realms,FIC,de,1
Risen Necroregent,DFT,de,1
Risky Shortcut,DFT,de,2
"Risona, Asari Commander",NEO,en,1
Rite of Renewal,TDM,de,1
Rite of Replication,FIC,en,1
River Kaijin,CHK,de,4
River of Tears,MKC,de,2
River's Grasp,SHM,de,1
"Rix Maadi, Dungeon Palace",C19,de,1
Roadside Assistance,DFT,de,1
Roadside Blowout,DFT,de,2
Roadside Reliquary,NEO,en,1
Roadside Reliquary,PIP,de,1
Roamer's Routine,TDM,de,1
Roaring Earth,NEO,en,2
Robot,TEOE,de,24
Robot Warrior,TFIN,de,1
Roc Hunter,BRO,de,1
Rocketeer Boostbuggy,DFT,de,1
Rod of Ruin,9ED,de,1
Rod of Ruin,M14,de,1
Rogue's Passage,FIC,de,1
Rogue's Passage,PIP,de,1
Roiling Dragonstorm,TDM,en,1
Rolling Spoil,RAV,de,1
Ronin Warclub,BOK,de,2
Ronom Hulk,CSP,de,1
Ronom Unicorn,AFC,de,2
Rook Turret,FIN,de,4
Rootbound Crag,PIP,de,1
Rootgrapple,LRW,de,1
Rootwalla,W17,de,2
Rosie Cotton of South Lane,LTR,de,1
Rough // Tumble,TSR,de,1
Roving Actuator,EOE,de,1
"Ruby, Daring Tracker",FDN,de,2
Rug of Smothering,CLB,de,1
Rugged Highlands,DFT,de,3
Rugged Highlands,FDN,de,1
Rugged Prairie,EOC,de,1
Rugged Prairie,FIC,de,1
Ruin Grinder,FIC,de,1
Ruinous Rampage,EOE,de,2
Ruinous Ultimatum,FIC,de,1
Run Away Together,BLB,de,1
Run Away Together,CLB,de,1
Run Away Together,FDN,de,1
Run Over,DFT,de,1
Rune Snag,UMA,de,2
Runeboggle,GPT,de,3
Rust Goliath,BRO,de,1
Rust Harvester,EOE,de,1
Rust Monster,AFR,en,1
Rustvale Bridge,EOC,de,1
Ruthless Negotiation,BLB,de,1
"Sab-Sunen, Luxa Embodied",DFT,de,1
Sabertooth Alley Cat,RAV,de,1
"Sabin, Master Monk",FIC,de,1
Sabotage Strategist,DFT,de,1
Sacred Nectar,9ED,de,3
Sacred Peaks,FIC,de,1
Saddle of the Cavalier,CLB,de,1
"Safana, Calimport Cutthroat",CLB,de,1
Sage Aven,9ED,de,2
Sage of the Fang,TDM,en,1
Sage Owl,10E,de,2
Sage Owl,8ED,de,1
Sage's Dousing,MOR,de,1
Sage's Nouliths,FIN,de,2
Sagu Pummeler,TDM,de,1
Sagu Wildling // Roost Seek,TDM,de,1
Sahagin,FIN,en,1
"Sai, Master Thopterist",DRC,de,1
Saiba Trespassers,NEO,en,1
Sailors' Bane,CLB,de,1
Salvaging Station,5DN,de,1
Salvation Engine,DFT,de,1
Salvation Swan,BLB,de,1
"Sami, Ship's Engineer",EOE,de,1
Sami's Curiosity,EOE,de,3
Samurai of the Pale Curtain,CHK,de,1
Samurai's Katana,FIN,de,1
Samwise the Stouthearted,LTR,de,1
Samwise the Stouthearted,LTR,en,1
Sanctify,VOW,de,1
Sandskitter Outrider,TDM,de,1
Sandstorm Eidolon,DIS,de,3
Sanguine Syphoner,FDN,de,2
"Sanwell, Avenger Ace",BRC,de,1
Sapphire Dragon // Psionic Pulse,CLB,de,1
"Saradoc, Master of Buckland",LTR,de,1
Saruman the White,LTR,de,1
Saruman's Trickery,LTR,de,1
Savannah Lions,FDN,de,1
Scale of Chiss-Goria,MRD,de,1
Scaled Herbalist,AFR,de,1
Scaled Herbalist,AFR,en,1
Scaled Nurturer,CLB,de,1
Scales of Shale,BLB,de,1
Scarred Vinebreeder,LRW,de,1
Scars of the Veteran,CST,de,1
Scatter the Seeds,GK1,de,1
Scattered Groves,PIP,de,1
Scattering Stroke,CMD,de,1
Scavenged Brawler,BRC,de,1
Scavenger Grounds,FIC,en,1
