Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
"Loot, the Pathfinder",DFT,Aetherdrift,212,normal,mythic,1,102974,33c59c04-4c0b-4a60-826e-3a7757d0b2a2,de,04.03.2025
Hazard of the Dunes,DFT,Aetherdrift,165,normal,common,1,103621,c3fbee7a-7e73-43cf-bc39-ccb1c63bf837,de,04.03.2025
Scoured Barrens,DFT,Aetherdrift,263,normal,common,1,103221,ac52be0c-49f4-4956-820e-bdd7d2744d2f,de,04.03.2025
Insect,TDFT,Aetherdrift Tokens,7,normal,common,1,103587,9d3d855d-93a1-4ec4-af19-e544f271ae10,de,04.03.2025
Elephant,TDFT,Aetherdrift Tokens,6,normal,common,1,103533,6ecb6655-2aa0-4622-ae9a-21dfffa7625e,de,04.03.2025
Grim Javelineer,DFT,Aetherdrift,89,normal,common,2,103558,87154116-e306-4e15-bd5a-dcdb5ddbcd36,de,04.03.2025
Endrider Catalyzer,DFT,Aetherdrift,124,normal,common,2,103052,55a5a67b-d969-4ba4-9dcc-32d0c2e5c04a,de,04.03.2025
Bounce Off,DFT,Aetherdrift,39,normal,common,2,103545,7b3c8dda-2405-4879-8dd1-e790a833c42d,de,04.03.2025
Goblin,TDFT,Aetherdrift Tokens,5,normal,common,1,103536,7072dea6-0d99-47fa-a83d-c8607e6a4bbd,de,04.03.2025
Hazard of the Dunes,DFT,Aetherdrift,165,normal,common,1,103621,c3fbee7a-7e73-43cf-bc39-ccb1c63bf837,de,10.03.2025
Broadcast Rambler,DFT,Aetherdrift,6,normal,common,1,103563,89ce2385-e33d-47b3-96c8-5a4672d9df7c,de,10.03.2025
Magmakin Artillerist,DFT,Aetherdrift,137,normal,common,1,103454,2ac26341-a100-424d-be84-33fbbf1b4078,de,10.03.2025
Risky Shortcut,DFT,Aetherdrift,103,normal,common,1,103625,c80aa587-4445-43d7-abc0-654d94ff4cda,de,10.03.2025
Hulldrifter,DFT,Aetherdrift,47,normal,common,1,103001,402666f8-c9cc-4e8f-abaa-6c38be90cdd2,de,10.03.2025
Adrenaline Jockey,DFT,Aetherdrift,112,normal,uncommon,1,103626,c8655373-320d-440d-b700-d03413f743fd,de,10.03.2025
Hellish Sideswipe,DFT,Aetherdrift,90,normal,uncommon,1,103544,7a9db650-47f9-46d7-ac17-8d19fef6d6b0,de,10.03.2025
Roadside Assistance,DFT,Aetherdrift,26,normal,uncommon,1,103417,8f2a9154-7b43-4b8d-9d81-d11cfda5d597,de,10.03.2025
Skyserpent Seeker,DFT,Aetherdrift,224,normal,uncommon,1,103567,8dbd9fc0-c0df-4119-a0d3-2e1790998c21,de,10.03.2025
"Ketramose, the New Dawn",DFT,Aetherdrift,209,normal,mythic,1,103279,cffae8d0-7b4e-42ed-8124-24a86b38f490,de,10.03.2025
Slick Imitator,DFT,Aetherdrift,62,normal,uncommon,1,103481,3e86ef50-4939-4e7c-853d-438f0f3e0411,de,10.03.2025
Scoured Barrens,DFT,Aetherdrift,263,normal,common,1,103221,ac52be0c-49f4-4956-820e-bdd7d2744d2f,de,10.03.2025
Vehicle,TDFT,Aetherdrift Tokens,12,normal,common,1,103594,a3803365-ed78-409f-8ca5-7aa3634faf76,de,10.03.2025
Grim Bauble,DFT,Aetherdrift,88,normal,common,1,103585,9bfdf60a-6f67-4872-8961-d63776b192c3,de,10.03.2025
Flood the Engine,DFT,Aetherdrift,42,normal,common,1,103506,57402f7c-5d4c-4f1e-8bce-a2328a297111,de,10.03.2025
Venomsac Lagac,DFT,Aetherdrift,185,normal,common,1,103171,9142b1c9-09d7-42e4-8138-6c15d31f2470,de,10.03.2025
Spotcycle Scouter,DFT,Aetherdrift,30,normal,common,1,103346,f0489108-75b7-441c-888d-12987c0c1080,de,10.03.2025
Prowcatcher Specialist,DFT,Aetherdrift,142,normal,common,1,103224,affbc8db-4ff7-4a86-954a-910493e5a2ef,de,10.03.2025
Howler's Heavy,DFT,Aetherdrift,46,normal,common,1,103566,8bbd7758-59c7-4ae1-9af8-c3580f4aa958,de,10.03.2025
Spectral Interference,DFT,Aetherdrift,63,normal,common,1,103556,860cb8af-a5f6-47e7-a34b-7b9f11ddc8c6,de,10.03.2025
Spell Pierce,DFT,Aetherdrift,64,normal,uncommon,1,103568,8dd4374f-0301-4b2e-bc99-2cd19568cb3b,de,10.03.2025
"Terrian, World Tyrant",DFT,Aetherdrift,182,normal,uncommon,1,103606,b44255cf-5264-4ead-9de0-20cc0f7cac6f,de,10.03.2025
Dune Drifter,DFT,Aetherdrift,200,normal,uncommon,1,103471,36185de4-55c2-4e5d-9bcc-ea12b7052728,de,10.03.2025
Rise from the Wreck,DFT,Aetherdrift,178,normal,uncommon,1,103486,43e6ac32-a7a4-4c15-81b0-8485d6a0e7ca,de,10.03.2025
Cursecloth Wrappings,DFT,Aetherdrift,81,normal,rare,1,103287,d5803b32-4a81-46c2-9b10-3198a709611d,de,10.03.2025
Loxodon Surveyor,DFT,Aetherdrift,167,normal,common,1,103632,cd1cecb1-6776-4495-be56-b7dde65453f1,de,10.03.2025
Elephant,TDFT,Aetherdrift Tokens,6,normal,common,1,103533,6ecb6655-2aa0-4622-ae9a-21dfffa7625e,de,10.03.2025
Pothole Mole,DFT,Aetherdrift,176,normal,common,1,103442,21c7b59f-fdae-4a11-9784-497a8165d75a,de,10.03.2025
Leonin Surveyor,DFT,Aetherdrift,18,normal,common,1,103653,e08e4107-213f-491b-a032-8e3367009ba8,de,10.03.2025
Gilded Ghoda,DFT,Aetherdrift,130,normal,common,1,103050,55685602-a18c-43a4-ac60-13b039672fa4,de,10.03.2025
Grim Javelineer,DFT,Aetherdrift,89,normal,common,1,103558,87154116-e306-4e15-bd5a-dcdb5ddbcd36,de,10.03.2025
Bounce Off,DFT,Aetherdrift,39,normal,common,1,103545,7b3c8dda-2405-4879-8dd1-e790a833c42d,de,10.03.2025
Bestow Greatness,DFT,Aetherdrift,155,normal,common,1,103234,b6a5adee-3482-4c5b-9260-58efa8fec5ba,de,10.03.2025
Interface Ace,DFT,Aetherdrift,17,normal,common,1,103385,fcfd487a-a9e6-44e3-80af-bc384316106f,de,10.03.2025
Push the Limit,DFT,Aetherdrift,143,normal,uncommon,1,103443,21de84a2-2654-4e1a-a569-bf385bb43685,de,10.03.2025
Roadside Blowout,DFT,Aetherdrift,58,normal,uncommon,1,103289,d6153a76-56f7-46ee-bba5-b62c0143388a,de,10.03.2025
Gastal Raider,DFT,Aetherdrift,86,normal,uncommon,1,103532,6e4877b5-4ce5-466a-810f-6501f2a0f217,de,10.03.2025
Alacrian Armory,DFT,Aetherdrift,2,normal,uncommon,1,103641,d39f7f98-ad5e-4e5e-9f7b-abe0984ffe17,de,10.03.2025
Willowrush Verge,DFT,Aetherdrift,270,normal,rare,1,103109,758d93d5-3f66-4395-a928-000485396c87,de,10.03.2025
Rugged Highlands,DFT,Aetherdrift,262,normal,common,1,103106,73b7484f-923c-46c5-95bf-c2c6706c0d48,de,10.03.2025
Burner Rocket,DFT,Aetherdrift,114,normal,common,1,103665,ecee6509-1103-4ae5-a2e7-0441f5d4a872,de,10.03.2025
Spin Out,DFT,Aetherdrift,106,normal,common,1,103617,be722ac5-e8c4-4180-aed0-7c28895afc0d,de,10.03.2025
Skystreak Engineer,DFT,Aetherdrift,61,normal,common,1,103511,5bc9c501-098d-4560-9826-329b05689e0f,de,10.03.2025
Alacrian Jaguar,DFT,Aetherdrift,152,normal,common,1,103456,2bd40bca-aa54-4e52-8d48-b3709a11e633,de,10.03.2025
Ride's End,DFT,Aetherdrift,25,normal,common,1,103460,2f96b33b-c952-45ac-9626-40169b2bd4ef,de,10.03.2025
Gastal Blockbuster,DFT,Aetherdrift,128,normal,common,1,103650,dca41ec6-8f8f-42ef-abac-cc645c6440b7,de,10.03.2025
Back on Track,DFT,Aetherdrift,76,normal,uncommon,1,103150,884c0032-9c62-4028-a55f-6a3da2545654,de,10.03.2025
Spikeshell Harrier,DFT,Aetherdrift,65,normal,uncommon,1,103572,8f1ece22-ca32-45bb-b5f4-480f9b366cb5,de,10.03.2025
Pride of the Road,DFT,Aetherdrift,24,normal,uncommon,1,103484,4172222f-d871-4354-9a02-7af0001d8956,de,10.03.2025
Plow Through,DFT,Aetherdrift,174,normal,uncommon,1,103593,a311d4b3-ab2a-43c2-8480-6c5daac41178,de,10.03.2025
The Speed Demon,DFT,Aetherdrift,105,normal,mythic,1,103516,62242a80-0444-4a0e-a868-97eabcc77648,de,10.03.2025
Rocketeer Boostbuggy,DFT,Aetherdrift,220,normal,uncommon,1,103030,4c80c91e-dd3d-4c7b-89e4-bfb253eeaee2,de,10.03.2025
Wind-Scarred Crag,DFT,Aetherdrift,271,normal,common,1,103149,882969d8-7e3e-4f32-858a-00da20c67b83,de,10.03.2025
Gearseeker Serpent,DFT,Aetherdrift,43,normal,common,2,103480,3dca0007-42d3-4ee2-8e88-361d80a7103c,de,10.03.2025
Aetherjacket,DFT,Aetherdrift,230,normal,common,2,103424,0a29c8a5-fd98-422c-9518-2db0993495e5,de,10.03.2025
Zombie,TDFT,Aetherdrift Tokens,3,normal,common,2,103238,b82be730-c63b-4c2b-99f4-476befdb95cb,de,10.03.2025
Pilot,TDFT,Aetherdrift Tokens,1,normal,common,2,103557,8672d795-04f9-4089-9c92-6d6ff628da12,de,10.03.2025
Syphon Fuel,DFT,Aetherdrift,108,normal,common,1,103493,4af17ae0-1035-4cb2-8974-98b377bfaa48,de,14.03.2025
Crash and Burn,DFT,Aetherdrift,119,normal,common,1,103467,339a41a1-b36f-4b81-b74c-220d279c0e26,de,14.03.2025
Avishkar Raceway,DFT,Aetherdrift,249,normal,common,1,102894,08a6b378-c7fa-4226-a310-4ee7e550b4d6,de,14.03.2025
Spire Mechcycle,DFT,Aetherdrift,147,normal,uncommon,1,103671,f483debe-9c54-4323-aec5-226587ece2c9,de,14.03.2025
Haunted Hellride,DFT,Aetherdrift,208,normal,uncommon,1,103316,e2ce0d37-d5d7-49dd-885e-9998bb8abede,de,14.03.2025
Marshals' Pathcruiser,DFT,Aetherdrift,236,normal,uncommon,1,103168,8f920f83-6380-4e4f-be68-6bf9df3110d8,de,14.03.2025
"Sundial, Dawn Tyrant",DFT,Aetherdrift,31,normal,uncommon,1,103604,b2e5435c-52f3-42d7-bcee-5aa13afd6626,de,14.03.2025
Burnout Bashtronaut,DFT,Aetherdrift,115,normal,rare,1,103497,4db66e7b-cb7a-4d86-a563-d570946aeb0d,de,14.03.2025
Broken Wings,DFT,Aetherdrift,156,normal,common,1,103441,1d7d5b71-7c1b-4fc2-a5ec-7285e17ffe0f,de,14.03.2025
Jungle Hollow,DFT,Aetherdrift,256,normal,common,1,103126,7dd24a1a-08db-4fa7-8939-f5541677327e,de,14.03.2025
Burner Rocket,DFT,Aetherdrift,114,normal,common,1,103665,ecee6509-1103-4ae5-a2e7-0441f5d4a872,de,14.03.2025
Spin Out,DFT,Aetherdrift,106,normal,common,1,103617,be722ac5-e8c4-4180-aed0-7c28895afc0d,de,14.03.2025
Scrap Compactor,DFT,Aetherdrift,242,normal,common,1,103436,12ccd555-60d4-49a1-b022-1e119344172a,de,14.03.2025
Sabotage Strategist,DFT,Aetherdrift,59,normal,uncommon,1,103627,c8bb15e2-e1ad-4645-aab0-df4a1a68563d,de,14.03.2025
Endrider Spikespitter,DFT,Aetherdrift,125,normal,uncommon,1,103499,4e58cb18-f216-4248-8f0d-65b0263c5c28,de,14.03.2025
Risen Necroregent,DFT,Aetherdrift,102,normal,uncommon,1,103509,5a68482a-401d-48e7-854e-46e3db07ff35,de,14.03.2025
Rise from the Wreck,DFT,Aetherdrift,178,normal,uncommon,1,103486,43e6ac32-a7a4-4c15-81b0-8485d6a0e7ca,de,14.03.2025
Bulwark Ox,DFT,Aetherdrift,7,normal,rare,1,102912,106944b2-f3ae-4350-be33-61b9f92fc92f,de,14.03.2025
Engine Rat,DFT,Aetherdrift,84,normal,common,1,103579,949d6137-98d3-4f46-ab1e-08d7492af307,de,14.03.2025
Rugged Highlands,DFT,Aetherdrift,262,normal,common,1,103106,73b7484f-923c-46c5-95bf-c2c6706c0d48,de,14.03.2025
Ride's End,DFT,Aetherdrift,25,normal,common,1,103460,2f96b33b-c952-45ac-9626-40169b2bd4ef,de,14.03.2025
Gastal Blockbuster,DFT,Aetherdrift,128,normal,common,1,103650,dca41ec6-8f8f-42ef-abac-cc645c6440b7,de,14.03.2025
Deathless Pilot,DFT,Aetherdrift,82,normal,common,1,103655,e704fb95-17b7-432a-831c-18abe7d9cc73,de,14.03.2025
Gearseeker Serpent,DFT,Aetherdrift,43,normal,common,1,103480,3dca0007-42d3-4ee2-8e88-361d80a7103c,de,14.03.2025
Stampeding Scurryfoot,DFT,Aetherdrift,181,normal,common,1,103551,7fc713d7-4a7e-4f1f-b461-e89bb1457d7d,de,14.03.2025
Spectral Interference,DFT,Aetherdrift,63,normal,common,1,103556,860cb8af-a5f6-47e7-a34b-7b9f11ddc8c6,de,14.03.2025
Pit Automaton,DFT,Aetherdrift,238,normal,uncommon,1,103623,c72527ef-ac05-44c8-8c76-10532ce3da6e,de,14.03.2025
Haunt the Network,DFT,Aetherdrift,207,normal,uncommon,1,103016,478d236c-9778-435a-ac21-bd0017a17d5b,de,14.03.2025
Canyon Vaulter,DFT,Aetherdrift,8,normal,uncommon,1,103273,cc0b15da-a45c-42f5-aafc-20ad9e38bf24,de,14.03.2025
Fang-Druid Summoner,DFT,Aetherdrift,163,normal,uncommon,1,103490,496442f6-48c7-464e-bcf3-4c14f49fa065,de,14.03.2025
"Far Fortune, End Boss",DFT,Aetherdrift,203,normal,rare,1,103367,f523e96d-9df1-4854-accb-9876aef787e5,de,14.03.2025
Dune Drifter,DFT,Aetherdrift,200,normal,uncommon,1,103471,36185de4-55c2-4e5d-9bcc-ea12b7052728,de,14.03.2025
Thopter,TDFT,Aetherdrift Tokens,10,normal,common,1,103121,78e52380-13a1-44fe-b762-e71261cac3d0,de,14.03.2025
Cat,TDFT,Aetherdrift Tokens,2,normal,common,1,103574,902fba98-92b7-461b-ac6e-29cb2c4e307f,de,14.03.2025
Grim Bauble,DFT,Aetherdrift,88,normal,common,1,103585,9bfdf60a-6f67-4872-8961-d63776b192c3,de,14.03.2025
Nimble Thopterist,DFT,Aetherdrift,53,normal,common,1,103488,47717312-f6c6-4e86-ba6a-a30698962430,de,14.03.2025
Jibbirik Omnivore,DFT,Aetherdrift,166,normal,common,1,103522,68a0569b-65c8-49ce-91ac-e639b8faf939,de,14.03.2025
Lotusguard Disciple,DFT,Aetherdrift,21,normal,common,1,103553,80645651-3804-481f-8f8f-ade762a011e1,de,14.03.2025
Lightning Strike,DFT,Aetherdrift,136,normal,common,1,103461,30077b49-b825-4dbb-a0c7-f3992f647df0,de,14.03.2025
Interface Ace,DFT,Aetherdrift,17,normal,common,1,103385,fcfd487a-a9e6-44e3-80af-bc384316106f,de,14.03.2025
Marauding Mako,DFT,Aetherdrift,138,normal,uncommon,1,103199,9efbfd67-e0f5-43e0-9fff-1eb4a2bed0d8,de,14.03.2025
Transit Mage,DFT,Aetherdrift,70,normal,uncommon,1,103521,6727169f-c33a-4ca5-889d-a63bcfc5a3f0,de,14.03.2025
Broodheart Engine,DFT,Aetherdrift,193,normal,uncommon,1,103667,ed09139b-a66e-4cd1-b45a-23a4648d3401,de,14.03.2025
Dredger's Insight,DFT,Aetherdrift,159,normal,uncommon,1,102925,148400a0-7819-4551-9815-9357eed1db4d,de,14.03.2025
Radiant Lotus,DFT,Aetherdrift,240,normal,mythic,1,103616,be6dac83-39c2-40dc-a322-76a3ea4e7aee,de,14.03.2025
Pride of the Road,DFT,Aetherdrift,24,normal,uncommon,1,103484,4172222f-d871-4354-9a02-7af0001d8956,de,14.03.2025
Alacrian Jaguar,DFT,Aetherdrift,152,normal,common,2,103456,2bd40bca-aa54-4e52-8d48-b3709a11e633,de,14.03.2025
Brightfield Glider,DFT,Aetherdrift,4,normal,common,2,103128,7eb819eb-ba5c-4449-87b5-3894380558bc,de,14.03.2025
Bestow Greatness,DFT,Aetherdrift,155,normal,common,2,103234,b6a5adee-3482-4c5b-9260-58efa8fec5ba,de,14.03.2025
Dynamite Diver,DFT,Aetherdrift,123,normal,common,2,103508,5a4f96f6-dd91-4357-ae19-1c35db2c2bcb,de,14.03.2025
Skystreak Engineer,DFT,Aetherdrift,61,normal,common,2,103511,5bc9c501-098d-4560-9826-329b05689e0f,de,14.03.2025
Elvish Refueler,DFT,Aetherdrift,161,normal,uncommon,1,102954,25dfbcb6-9b67-4151-b10f-dde70c5fd16d,en,23.08.2025
Broken Wings,DFT,Aetherdrift,156,normal,common,1,103441,1d7d5b71-7c1b-4fc2-a5ec-7285e17ffe0f,en,23.08.2025
Aetheric Amplifier,DRC,Aetherdrift Commander,18,normal,rare,1,102947,21c33a91-b02c-43ec-a385-aa0349928f9c,en,11.02.2026
Isolated Chapel,DRC,Aetherdrift Commander,162,normal,rare,1,103125,7b68c431-ad14-439b-9513-67479af8f2c2,de,14.03.2025
