Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
"Teshar, Ancestor's Apostle",CMM,Commander Masters,65,normal,uncommon,1,85004,e8a9b45b-d466-4c06-9a25-6edb6e8f6f2f,de,01.03.2025
Tempered Steel,2XM,Double Masters,34,normal,rare,1,51956,956cc7b5-b120-4a98-9509-03047d8acd4a,de,01.03.2025
Phyrexian Rebirth,MOC,March of the Machine Commander,199,normal,rare,1,81679,5516854d-ace3-4e02-a2d1-f780c3b15e37,de,01.03.2025
"Losheel, Clockwork Scholar",CMM,Commander Masters,38,normal,uncommon,1,85027,ee6b54de-8e79-4f60-b642-3d259bf74ea0,de,01.03.2025
Ancient Den,BRC,The Brothers' War Commander,172,normal,common,1,75738,bc74f956-3bef-46bc-a180-6b1773ee4ca6,de,01.03.2025
Ash Barrens,DRC,Aetherdrift Commander,147,normal,common,1,103347,f05aa4e3-2919-46cb-9eeb-926ddf18d6f4,de,01.03.2025
Arcane Signet,M3C,Modern Horizons 3 Commander,283,normal,common,1,94711,156a1ca1-e4b1-4e0c-a786-fd80fe189896,de,01.03.2025
Dimir Signet,CLU,Ravnica: Clue Edition,221,normal,common,1,91186,c3af24ce-b1ab-4137-9222-a4080acae928,de,01.03.2025
Azorius Signet,DSC,Duskmourn: House of Horror Commander,240,normal,uncommon,1,99052,10f8b8fa-1d6e-4b5d-a871-914aa8b26ae6,de,01.03.2025
Orzhov Signet,DSC,Duskmourn: House of Horror Commander,249,normal,uncommon,1,99133,4930d5ea-a6a9-4a87-9083-d5cd337cd7fa,de,01.03.2025
Chrome Courier,MH2,Modern Horizons 2,190,normal,common,1,59716,a11d8da1-a183-470a-b4ed-2e35ac5ab9a9,de,01.03.2025
Preordain,OTC,Outlaws of Thunder Junction Commander,107,normal,common,1,93490,122f2cc2-5f4d-497c-96b5-ed5698f28b51,de,01.03.2025
Orzhov Basilica,DRC,Aetherdrift Commander,164,normal,uncommon,1,103274,cc8f8ede-9620-4f7f-8326-a75031ef6ec1,de,01.03.2025
Etherium Sculptor,NEC,Neon Dynasty Commander,92,normal,common,1,67084,ed796f1a-683d-4ac5-af48-ca58a557a74f,de,01.03.2025
Dimir Aqueduct,DSC,Duskmourn: House of Horror Commander,270,normal,uncommon,1,99238,84bf9d60-64b8-4209-acfe-e07eefc6bf1f,de,01.03.2025
Darksteel Citadel,C21,Commander 2021,285,normal,uncommon,1,58530,2ba7597d-6d76-45b8-b172-342999e401bd,de,01.03.2025
Azorius Chancery,DSC,Duskmourn: House of Horror Commander,261,normal,uncommon,1,99152,50ef0ac3-e911-4d67-a751-8d86160ae843,de,01.03.2025
Arcane Sanctum,DRC,Aetherdrift Commander,146,normal,uncommon,1,103231,b57164a6-aca8-4cd2-9b40-1c10f13c1c6b,de,01.03.2025
Thought Vessel,DSC,Duskmourn: House of Horror Commander,256,normal,common,1,99206,71b11bf4-35ab-4028-961f-5180a12dac82,de,01.03.2025
Swiftfoot Boots,FDN,Foundations,258,normal,uncommon,1,100414,41040541-b129-4cf4-9411-09b1d9d32c19,de,01.03.2025
Sol Ring,M3C,Modern Horizons 3 Commander,305,normal,uncommon,1,94714,19911e6e-7c35-4281-b31c-266382f052cc,de,01.03.2025
Skullclamp,BLC,Bloomburrow Commander,283,normal,uncommon,1,96391,97b729d3-5965-4e16-a50a-1e9bf51a9f13,de,01.03.2025
Relic of Progenitus,EMA,Eternal Masters,231,normal,uncommon,1,8444,436cd66c-0622-43cd-8748-af4d21a2db3f,de,01.03.2025
Liquimetal Torque,MH2,Modern Horizons 2,228,normal,uncommon,1,59418,13c6101a-da40-4785-8ccb-4e779bbbdb55,de,01.03.2025
Cranial Plating,2XM,Double Masters,245,normal,uncommon,1,52053,e1375f17-bc25-4a65-98b7-4785bbdbe974,de,01.03.2025
Chief of the Foundry,2XM,Double Masters,238,normal,uncommon,1,52007,bf306f7f-b231-4343-807c-083df8b90c87,de,01.03.2025
Filigree Attendant,CMM,Commander Masters,95,normal,common,1,84499,75600598-f988-49fc-ba86-692367c007b4,de,01.03.2025
Swords to Plowshares,DSC,Duskmourn: House of Horror Commander,106,normal,uncommon,1,99297,b16321b6-3e28-424b-ac72-038cc4ed6458,de,01.03.2025
